,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,earn_dt,1_prior,3_prior,5_prior,est_hit_rate,valid_data_pct,last_4_est_cnt,est_wl_pct_diff,opt_str,opt_sr,opt_mean,opt_std,opt_max,opt_min,mkt_hit_rate,net_hit_rate,valid_market_data,valid_est_signal,link,past_pnl_data
474,474.0,474.0,474.0,ICPT,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,62,100.0,8.0,4.75,close-open,0.754447591345302,2.0825,2.760297764734812,7.47,-1.2,75.0,46.0,100,100,https://www.estimize.com/icpt,"[-1.2, -0.6, 2.26, 2.49, 0.77, 0.37, 7.47, 5.1]"
475,475.0,475.0,475.0,HZNP,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,62,100.0,3.75,53.875,close-open,0.3884055390908373,3.1214285714285714,8.036519197782491,18.71,-4.96,43.0,27.0,100,88,https://www.estimize.com/hznp,"[6.76, 18.71, -2.47, -3.46, -1.63, 8.9, -4.96]"
476,476.0,476.0,476.0,IONS,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,25,100.0,7.0,18.125,open-close,0.39686642074267703,1.1871428571428573,2.9912907595490053,7.23,-2.7,71.0,18.0,100,88,https://www.estimize.com/ions,"[-2.7, -2.03, 1.49, 1.9, 7.23, 1.04, 1.38]"
477,477.0,477.0,477.0,CLVS,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,25,100.0,6.5,4.875,close-close,0.2804613175738848,2.8237499999999995,10.068233382152997,21.16,-10.03,50.0,12.0,100,100,https://www.estimize.com/clvs,"[-9.82, 4.22, 13.0, 21.16, -10.03, 6.35, -0.82, -1.47]"
478,478.0,478.0,478.0,BDSI,2022-03-07 18:00:00,2022-03-04 18:00:00,2022-03-02 18:00:00,2022-02-28 18:00:00,75,100.0,8.25,45.375,close-open,-0.000933963517014475,-0.003750000000000031,4.015146129034409,8.09,-5.81,62.0,46.0,100,100,https://www.estimize.com/bdsi,"[-5.81, 1.72, 1.41, 8.09, -4.15, 0.29, -2.56, 0.98]"
479,479.0,479.0,479.0,PCRX,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,75,100.0,5.5,14.625,open-close,0.4853720066423661,1.36875,2.8200019392723834,4.93,-2.94,62.0,46.0,100,100,https://www.estimize.com/pcrx,"[-0.32, 1.12, 4.78, 2.15, -2.22, -2.94, 3.45, 4.93]"
480,480.0,480.0,480.0,CRL,2022-02-14 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,100,100.0,5.75,3.875,close-close,0.560384244678913,3.305,5.897738973538928,9.88,-10.22,88.0,88.0,100,100,https://www.estimize.com/crl,"[9.88, 8.98, 6.89, 3.13, 4.44, 2.11, 1.23, -10.22]"
481,481.0,481.0,481.0,AMRX,2021-05-06 19:00:00,2021-05-05 19:00:00,2021-05-03 19:00:00,2021-04-29 19:00:00,88,100.0,3.0,11.375,open-open,-0.08412446866668699,-0.3775,4.4873983275390215,6.94,-7.42,50.0,44.0,100,100,https://www.estimize.com/amrx,"[6.94, -7.42, -5.03, 3.31, -1.98, 1.39, 2.79, -3.02]"
482,482.0,482.0,482.0,OMI,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,3.5,9.25,close-close,0.30888459474028745,4.405,14.260989622042365,29.22,-10.53,50.0,31.0,100,100,https://www.estimize.com/omi,"[-10.53, 12.58, 2.29, -3.74, 29.22, -8.05, -8.83, 22.3]"
483,483.0,483.0,483.0,KPTI,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,25,100.0,5.75,3.125,open-open,0.7213715834615644,5.903333333333332,8.183484723650569,22.22,-4.24,83.0,21.0,100,75,https://www.estimize.com/kpti,"[5.4, 1.79, -4.24, 7.8, 2.45, 22.22]"
484,484.0,484.0,484.0,SRPT,2022-02-27 18:00:00,2022-02-25 18:00:00,2022-02-23 18:00:00,2022-02-21 18:00:00,38,100.0,10.5,5.375,close-open,1.662643643642931,0.7242857142857143,0.4356229412448058,1.47,0.11,100.0,38.0,100,88,https://www.estimize.com/srpt,"[1.05, 0.99, 0.11, 1.47, 0.61, 0.32, 0.52]"
485,485.0,485.0,485.0,LCI,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,12,100.0,4.0,23.125,close-open,0.8445991354331501,0.89625,1.061154294860083,2.6,-1.01,75.0,9.0,100,100,https://www.estimize.com/lci,"[1.05, 1.88, 1.29, -1.01, 0.93, 0.66, -0.23, 2.6]"
486,486.0,486.0,486.0,EVH,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,38,100.0,6.0,27.875,open-open,0.20050309191435048,0.3333333333333333,1.6624847534806313,3.62,-1.71,50.0,19.0,100,75,https://www.estimize.com/evh,"[-0.78, -1.71, 0.55, 3.62, 0.52, -0.2]"
487,487.0,487.0,487.0,CFMS,2021-05-04 19:00:00,2021-05-03 19:00:00,2021-04-29 19:00:00,2021-04-27 19:00:00,38,100.0,5.0,15.125,close-close,0.6508747379812847,5.283333333333334,8.11728129089756,17.77,-4.41,67.0,25.0,100,75,https://www.estimize.com/cfms,"[14.51, 17.77, 1.96, -4.41, -1.46, 3.33]"
488,488.0,488.0,488.0,OSUR,2022-02-27 18:00:00,2022-02-25 18:00:00,2022-02-23 18:00:00,2022-02-21 18:00:00,25,100.0,4.0,25.875,close-close,0.608478399237381,2.405714285714285,3.9536560192266803,8.37,-4.34,71.0,18.0,100,88,https://www.estimize.com/osur,"[8.37, 5.17, 1.5, -1.34, -4.34, 4.81, 2.67]"
489,489.0,489.0,489.0,LUMO,2021-05-04 19:00:00,2021-05-03 19:00:00,2021-04-29 19:00:00,2021-04-27 19:00:00,62,100.0,4.25,10.625,open-open,0.13400128505358955,0.61375,4.5801799568903405,11.19,-3.76,50.0,31.0,100,100,https://www.estimize.com/lumo,"[11.19, 1.02, 1.6, -2.47, -3.52, -3.76, -1.7, 2.55]"
490,490.0,490.0,490.0,CCRN,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,75,100.0,5.25,36.625,open-close,0.6179661164243565,1.7257142857142858,2.7925710485544486,5.48,-2.12,57.0,43.0,100,88,https://www.estimize.com/ccrn,"[4.73, -0.16, 5.48, -2.12, 1.5, -1.2, 3.85]"
491,491.0,491.0,491.0,ATRC,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,5.5,4.75,close-open,-0.005839449936227781,-0.0059999999999999715,1.0274940389121487,1.36,-1.29,40.0,25.0,100,62,https://www.estimize.com/atrc,"[-0.7, 1.04, -1.29, 1.36, -0.44]"
492,492.0,492.0,492.0,PEN,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,4.75,46.375,close-open,0.4293860365539097,0.425,0.9897853302610622,1.92,-1.12,62.0,38.0,100,100,https://www.estimize.com/pen,"[0.59, 1.72, 0.62, -0.43, 1.92, -1.12, 0.53, -0.43]"
493,493.0,493.0,493.0,CYTK,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,38,100.0,4.0,8.125,close-open,-0.15483132466321534,-0.12142857142857146,0.7842635958369495,0.98,-1.36,57.0,22.0,100,88,https://www.estimize.com/cytk,"[0.35, -0.77, 0.6, -0.72, -1.36, 0.07, 0.98]"
494,494.0,494.0,494.0,PETQ,2021-05-04 19:00:00,2021-05-03 19:00:00,2021-04-29 19:00:00,2021-04-27 19:00:00,12,100.0,5.5,27.0,open-close,0.03204268606281381,0.2025,6.319694909566443,9.78,-13.73,62.0,7.0,100,100,https://www.estimize.com/petq,"[-1.13, 3.83, 1.08, 3.48, 9.78, -2.43, -13.73, 0.74]"
495,495.0,495.0,495.0,TBPH,2021-05-03 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,2021-04-26 19:00:00,38,100.0,3.25,3.125,open-open,0.3339691821397137,1.1228571428571432,3.3621579562014903,6.41,-3.29,43.0,16.0,100,88,https://www.estimize.com/tbph,"[-3.29, -1.84, -0.39, 3.0, 4.78, -0.81, 6.41]"
496,496.0,496.0,496.0,LHCG,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,62,100.0,4.25,3.875,close-open,0.4763194850703484,0.2475,0.5196092281705551,0.86,-0.59,62.0,38.0,100,100,https://www.estimize.com/lhcg,"[0.61, 0.86, 0.7, 0.76, -0.24, 0.11, -0.23, -0.59]"
497,497.0,497.0,497.0,REGN,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,100,100.0,20.75,5.75,close-open,1.4297184258535576,1.88875,1.321064319970833,3.92,0.14,100.0,100.0,100,100,https://www.estimize.com/regn,"[3.59, 3.92, 1.01, 1.34, 3.01, 0.14, 1.32, 0.78]"
498,498.0,498.0,498.0,ZBH,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,62,100.0,12.0,6.0,close-open,-0.15178576855366693,-0.5771428571428572,3.8023515817215534,5.8,-6.15,43.0,27.0,100,88,https://www.estimize.com/zbh,"[2.96, -0.45, -4.21, 0.31, 5.8, -2.3, -6.15]"
499,499.0,499.0,499.0,CI,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,7.75,1.875,open-open,0.1268848928497303,0.6285714285714287,4.953871295898444,6.75,-7.03,43.0,27.0,100,88,https://www.estimize.com/ci,"[5.08, -2.25, 6.75, -3.55, -0.58, -7.03, 5.98]"
500,500.0,500.0,500.0,BDX,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,7.5,4.75,open-open,-0.5707025578607289,-2.6175,4.586452196415003,3.07,-11.64,38.0,33.0,100,100,https://www.estimize.com/bdx,"[-11.64, 2.01, -5.1, -0.24, 0.55, -3.85, -5.74, 3.07]"
501,501.0,501.0,501.0,ZTS,2022-02-13 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,100,100.0,8.75,4.625,open-close,0.2834716517984425,0.6950000000000001,2.451744277040328,3.42,-3.83,62.0,62.0,100,100,https://www.estimize.com/zts,"[1.04, -2.3, 3.42, 2.96, 1.66, -3.83, -0.16, 2.77]"
502,502.0,502.0,502.0,LJPC,2021-08-03 19:00:00,2021-08-02 19:00:00,2021-07-29 19:00:00,2021-07-27 19:00:00,62,100.0,5.0,17.625,close-open,1.1788661787531791,3.548571428571428,3.0101562777248843,7.71,-1.6,86.0,53.0,100,88,https://www.estimize.com/ljpc,"[3.09, 7.71, 5.6, 1.5, 2.04, 6.5, -1.6]"
503,503.0,503.0,503.0,TGTX,2022-02-27 18:00:00,2022-02-25 18:00:00,2022-02-23 18:00:00,2022-02-21 18:00:00,100,100.0,5.25,4.375,close-open,0.4156423262184825,1.30125,3.1306965578765373,7.77,-2.39,62.0,62.0,100,100,https://www.estimize.com/tgtx,"[-2.39, 1.7, 1.86, -2.13, -1.46, 2.69, 7.77, 2.37]"
504,504.0,504.0,504.0,HSKA,2021-05-05 19:00:00,2021-05-04 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,50,100.0,3.25,115.75,close-open,0.3500620825909972,0.88625,2.531693788257181,2.94,-5.2,75.0,38.0,100,100,https://www.estimize.com/hska,"[2.94, 1.95, 2.44, -0.81, 1.43, 2.19, 2.15, -5.2]"
505,505.0,505.0,505.0,SGMO,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,38,100.0,5.75,15.5,close-open,0.4933348766024919,0.7214285714285715,1.462350637759324,3.06,-1.13,57.0,22.0,100,88,https://www.estimize.com/sgmo,"[-0.34, -1.13, 2.03, 1.81, -0.63, 0.25, 3.06]"
506,506.0,506.0,506.0,ILMN,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,88,100.0,16.25,8.125,close-close,0.3087838850434417,0.35250000000000004,1.1415751179839195,2.2,-1.71,62.0,55.0,100,100,https://www.estimize.com/ilmn,"[-0.31, 0.5, -0.35, 1.68, 0.27, -1.71, 2.2, 0.54]"
507,507.0,507.0,,NKTR,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,88,100.0,10.0,8.75,close-open,0.3346403020445155,0.6362499999999999,1.901295199988681,4.52,-2.34,62.0,55.0,100,100,https://www.estimize.com/nktr,"[-2.34, 1.64, -0.37, 1.53, 0.04, -0.7, 0.77, 4.52]"
508,508.0,508.0,,ASRT,2022-03-09 15:00:00,2022-03-08 15:00:00,2022-03-04 15:00:00,2022-03-02 15:00:00,38,100.0,10.25,24.25,open-open,0.09853788881591068,0.5383333333333334,5.463211560570903,10.48,-6.67,50.0,19.0,100,75,https://www.estimize.com/asrt,"[10.48, -6.67, 1.52, -4.04, -0.76, 2.7]"
509,509.0,509.0,,NVAX,2022-02-28 15:00:00,2022-02-25 15:00:00,2022-02-23 15:00:00,2022-02-21 15:00:00,38,100.0,20.25,7.75,open-open,0.5509647396826017,4.068571428571428,7.384449739769624,15.72,-7.37,71.0,27.0,100,88,https://www.estimize.com/nvax,"[15.72, 4.05, 2.31, 5.65, -3.34, 11.46, -7.37]"
510,510.0,510.0,,ENDP,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,100,100.0,4.5,26.875,close-open,0.05826531907765003,0.2200000000000001,3.7758310343552175,6.21,-8.12,50.0,50.0,100,100,https://www.estimize.com/endp,"[-8.12, 6.21, 2.29, 1.86, 0.51, 0.0, 0.0, -0.99]"
511,511.0,511.0,,GMED,2022-02-15 04:59:00,2022-02-14 04:59:00,2022-02-10 04:59:00,2022-02-08 04:59:00,75,100.0,10.0,17.625,close-open,-0.3181854253786914,-0.27,0.8485618085072782,1.27,-1.5,29.0,22.0,100,88,https://www.estimize.com/gmed,"[-0.58, 1.27, -1.5, -0.52, -0.27, -0.84, 0.55]"
512,512.0,512.0,,AMN,,,,,88,100.0,5.0,5.75,close-close,0.9595816559441808,2.5912500000000005,2.7003955150125694,5.61,-1.22,75.0,66.0,100,100,https://www.estimize.com/amn,"[0.49, 3.41, -1.22, 2.67, -1.08, 5.61, 5.24, 5.61]"
513,513.0,513.0,,MDRX,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,62,100.0,6.5,10.875,close-open,0.8852920494275054,0.6328571428571429,0.7148569144683888,1.62,-0.51,86.0,53.0,100,88,https://www.estimize.com/mdrx,"[0.72, 1.62, 0.2, 1.6, -0.51, 0.23, 0.57]"
514,514.0,514.0,,TTOO,2022-03-02 15:00:00,2022-03-01 15:00:00,2022-02-25 15:00:00,2022-02-23 15:00:00,38,100.0,6.75,10.0,open-close,2.52750834869263,9.976666666666668,3.9472339119382776,15.47,2.9,100.0,38.0,100,75,https://www.estimize.com/ttoo,"[15.47, 8.09, 12.69, 11.36, 9.35, 2.9]"
515,515.0,515.0,,QDEL,2022-02-16 04:59:00,2022-02-15 04:59:00,2022-02-11 04:59:00,2022-02-09 04:59:00,62,100.0,12.25,6.25,open-open,0.686688577416025,2.185,3.181937302964972,9.44,-1.22,75.0,46.0,100,100,https://www.estimize.com/qdel,"[-1.22, 9.44, 1.03, 0.32, -0.82, 2.55, 2.33, 3.85]"
516,516.0,516.0,,ARNA,,,,,50,100.0,5.0,5.875,close-open,0.4297266163822891,0.5475,1.2740658342487643,2.71,-1.82,75.0,38.0,100,100,https://www.estimize.com/arna,"[0.29, 1.58, 1.08, 2.71, -1.82, 0.75, 0.34, -0.55]"
517,517.0,517.0,,EBS,2022-02-16 04:59:00,2022-02-15 04:59:00,2022-02-11 04:59:00,2022-02-09 04:59:00,50,100.0,8.25,67.625,close-open,0.3292560060873049,0.5137499999999999,1.5603360014753231,1.8,-3.36,88.0,44.0,100,100,https://www.estimize.com/ebs,"[0.57, 0.07, 1.22, -3.36, 1.8, 1.37, 1.66, 0.78]"
518,518.0,518.0,,DVAX,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,62,100.0,5.5,50.125,close-close,0.08978294868179261,0.7150000000000001,7.963650230892866,18.13,-13.01,38.0,24.0,100,100,https://www.estimize.com/dvax,"[18.13, 2.58, -1.89, 0.0, -13.01, -0.67, 1.44, -0.86]"
519,519.0,519.0,,COLL,2022-02-23 15:00:00,2022-02-22 15:00:00,2022-02-18 15:00:00,2022-02-16 15:00:00,62,100.0,6.75,29.875,open-open,0.42100233269672616,1.3625,3.2363241107775345,6.63,-4.25,75.0,46.0,100,100,https://www.estimize.com/coll,"[-4.25, 4.91, 0.18, 3.08, 6.63, -1.08, 0.08, 1.35]"
520,520.0,,,CRY,2022-02-09 04:59:00,2022-02-08 04:59:00,2022-02-04 04:59:00,2022-02-02 04:59:00,62,100.0,4.0,50.0,open-close,0.6340975239615413,1.27625,2.012703017710263,4.86,-2.08,75.0,46.0,100,100,https://www.estimize.com/cry,"[-0.72, 2.86, 0.91, 2.18, -2.08, 0.47, 4.86, 1.73]"
521,521.0,,,PRTA,2022-02-09 07:30:00,2022-02-08 07:30:00,2022-02-04 07:30:00,2022-02-02 07:30:00,50,100.0,4.75,5.125,close-open,1.1206357406330243,0.7642857142857142,0.6820108323994598,1.58,-0.25,71.0,36.0,100,88,https://www.estimize.com/prta,"[1.08, -0.25, -0.2, 0.64, 1.58, 1.1, 1.4]"
522,522.0,,,PGNY,2022-02-22 04:59:00,2022-02-21 04:59:00,2022-02-17 04:59:00,2022-02-15 04:59:00,50,100.0,3.5,52.875,open-open,0.5599593051596674,1.8071428571428567,3.2272753403527537,8.47,-1.6,71.0,36.0,100,88,https://www.estimize.com/pgny,"[2.83, -1.6, 8.47, 3.5, 0.3, -1.04, 0.19]"
523,523.0,,,BLUE,2022-02-21 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,2022-02-14 04:59:00,12,100.0,5.5,6.125,open-open,-0.09214174759670236,-0.9771428571428568,10.60477886114923,9.78,-25.38,71.0,9.0,100,88,https://www.estimize.com/blue,"[3.87, 0.21, 4.72, -2.92, 2.88, -25.38, 9.78]"
524,524.0,,,VTRS,2021-11-08 00:59:04,2021-11-05 00:59:04,2021-11-03 00:59:04,2021-11-01 00:59:04,75,100.0,13.25,4.375,close-open,1.6110352165286916,2.9914285714285715,1.8568362384245225,6.39,0.91,100.0,75.0,100,88,https://www.estimize.com/vtrs,"[0.91, 2.13, 2.18, 1.35, 6.39, 2.95, 5.03]"
525,525.0,,,KDNY,2021-11-08 02:00:00,2021-11-05 02:00:00,2021-11-03 02:00:00,2021-11-01 02:00:00,38,100.0,5.5,20.375,close-close,0.7712086863408946,2.945,3.8186810550241033,11.09,-2.39,75.0,28.0,100,100,https://www.estimize.com/kdny,"[4.66, 2.52, 3.55, 0.68, -0.54, 3.99, -2.39, 11.09]"
526,526.0,,,ACAD,2022-02-22 04:59:00,2022-02-21 04:59:00,2022-02-17 04:59:00,2022-02-15 04:59:00,38,100.0,8.5,5.25,close-open,0.8899883189799694,0.7999999999999999,0.8988882021697694,2.93,0.06,100.0,38.0,100,88,https://www.estimize.com/acad,"[0.64, 2.93, 0.23, 0.43, 0.06, 0.51, 0.8]"
527,527.0,,,NVTA,2022-02-15 15:00:00,2022-02-14 15:00:00,2022-02-10 15:00:00,2022-02-08 15:00:00,25,100.0,12.0,3.125,close-open,0.6834983184135066,1.2357142857142858,1.8079258608602695,4.03,-1.13,57.0,14.0,100,88,https://www.estimize.com/nvta,"[0.99, 3.64, 1.34, 4.03, -1.13, -0.14, -0.08]"
528,528.0,,,CARA,2022-02-23 15:00:00,2022-02-22 15:00:00,2022-02-18 15:00:00,2022-02-16 15:00:00,50,100.0,7.5,11.375,close-open,0.606537044331332,1.082857142857143,1.7853108115612677,3.15,-2.47,86.0,43.0,100,88,https://www.estimize.com/cara,"[2.27, 0.06, 3.15, -2.47, 2.63, 1.49, 0.45]"
529,529.0,,,NVRO,2022-02-22 04:59:00,2022-02-21 04:59:00,2022-02-17 04:59:00,2022-02-15 04:59:00,62,100.0,6.5,11.25,close-open,0.11088009934861344,0.10499999999999993,0.9469688484844684,1.98,-0.99,50.0,31.0,100,100,https://www.estimize.com/nvro,"[0.07, 1.98, 1.15, -0.93, -0.22, 0.11, -0.99, -0.33]"
530,530.0,,,XNCR,2022-02-21 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,2022-02-14 04:59:00,50,100.0,3.75,22.125,open-open,0.013706413739349235,0.06374999999999997,4.6511072270482,6.34,-6.75,38.0,19.0,100,100,https://www.estimize.com/xncr,"[-6.75, 6.34, 5.34, 5.1, -3.14, -4.38, -0.06, -1.94]"
531,531.0,,,SDC,2022-03-02 04:59:00,2022-03-01 04:59:00,2022-02-25 04:59:00,2022-02-23 04:59:00,38,100.0,8.75,11.625,close-open,1.1872317538407189,1.466,1.2348052478022598,2.76,-0.67,80.0,30.0,100,62,https://www.estimize.com/sdc,"[2.46, -0.67, 2.76, 1.83, 0.95]"
532,532.0,,,HAE,2022-01-31 00:00:00,2022-01-28 00:00:00,2022-01-26 00:00:00,2022-01-24 00:00:00,62,100.0,10.25,9.625,close-open,-0.046161002578218265,-0.3300000000000001,7.148891522466962,11.3,-10.73,62.0,38.0,100,100,https://www.estimize.com/hae,"[6.38, 0.31, -2.58, 2.01, 11.3, -10.66, 1.33, -10.73]"
533,533.0,,,CAH,2022-02-03 07:30:00,2022-02-02 07:30:00,2022-01-31 07:30:00,2022-01-27 07:30:00,62,100.0,4.75,5.375,open-open,-0.05155445881425665,-0.3775000000000004,7.322354044294772,10.48,-10.47,62.0,38.0,100,100,https://www.estimize.com/cah,"[10.48, 7.67, -10.47, 3.02, 0.9, -9.3, -7.2, 1.88]"
534,534.0,,,AGTC,2022-02-09 15:00:00,2022-02-08 15:00:00,2022-02-04 15:00:00,2022-02-02 15:00:00,38,100.0,6.5,5.375,open-open,0.5038714076567122,2.1375,4.24215378669845,10.0,-2.42,50.0,19.0,100,100,https://www.estimize.com/agtc,"[5.7, -2.22, 5.13, 2.87, 10.0, -1.6, -2.42, -0.36]"
535,535.0,,,FOLD,2022-02-28 07:30:00,2022-02-25 07:30:00,2022-02-23 07:30:00,2022-02-21 07:30:00,12,100.0,8.25,7.75,open-open,-0.044635275067592635,-0.19666666666666668,4.406081655570578,6.5,-6.37,50.0,6.0,100,75,https://www.estimize.com/fold,"[6.5, -4.36, 2.08, -1.76, -6.37, 2.73]"
536,536.0,,,ITCI,2022-02-23 07:30:00,2022-02-22 07:30:00,2022-02-18 07:30:00,2022-02-16 07:30:00,50,100.0,4.5,4.875,open-open,0.6024430202264313,2.032857142857143,3.3743558720177114,8.19,-3.1,71.0,36.0,100,88,https://www.estimize.com/itci,"[8.19, 3.4, -3.1, 1.89, 3.4, 1.83, -1.38]"
537,537.0,,,EGRX,2022-02-28 07:30:00,2022-02-25 07:30:00,2022-02-23 07:30:00,2022-02-21 07:30:00,50,100.0,4.25,26.625,open-open,-0.21060156064184207,-0.7712500000000001,3.6621286074494983,7.14,-5.76,38.0,19.0,100,100,https://www.estimize.com/egrx,"[-2.24, 1.25, -1.49, 7.14, -2.07, -3.77, 0.77, -5.76]"
538,538.0,,,CSII,2022-02-01 04:59:00,2022-01-31 04:59:00,2022-01-27 04:59:00,2022-01-25 04:59:00,50,100.0,10.25,26.0,close-close,-0.2924097448145705,-1.7785714285714285,6.082462914152523,3.36,-16.02,43.0,22.0,100,88,https://www.estimize.com/csii,"[3.36, -1.44, 2.6, -0.09, -1.84, 0.98, -16.02]"
539,539.0,,,OMER,2022-02-28 15:00:00,2022-02-25 15:00:00,2022-02-23 15:00:00,2022-02-21 15:00:00,25,100.0,11.5,4.0,open-open,0.5768624749348172,10.484000000000002,18.17417574472086,46.34,-4.05,80.0,20.0,100,62,https://www.estimize.com/omer,"[4.52, 46.34, 3.55, 2.06, -4.05]"
540,540.0,,,JAZZ,2022-02-21 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,2022-02-14 04:59:00,75,100.0,8.75,11.625,open-open,0.24143577901648045,0.3325,1.377177820762446,3.09,-2.13,62.0,46.0,100,100,https://www.estimize.com/jazz,"[-0.31, 0.97, 3.09, -0.25, 0.12, 0.29, 0.88, -2.13]"
541,541.0,,,CPSI,2022-02-07 04:59:00,2022-02-04 04:59:00,2022-02-02 04:59:00,2022-01-31 04:59:00,62,100.0,11.0,6.875,close-open,0.8041196503380371,0.4775,0.5938171014714885,1.8,-0.23,75.0,46.0,100,100,https://www.estimize.com/cpsi,"[0.65, 1.8, -0.23, 0.5, 0.7, 0.38, 0.16, -0.14]"
542,542.0,,,NUVA,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,62,100.0,8.0,10.125,close-open,0.5312532024908597,0.2925,0.5505849162481661,1.13,-0.59,62.0,38.0,100,100,https://www.estimize.com/nuva,"[0.73, -0.22, -0.04, -0.59, 1.13, 0.44, 0.05, 0.84]"
543,543.0,,,MNKD,2022-02-23 07:30:00,2022-02-22 07:30:00,2022-02-18 07:30:00,2022-02-16 07:30:00,38,100.0,7.25,24.125,close-open,0.6296043935458401,0.8957142857142857,1.4226620635058684,4.09,-0.5,71.0,27.0,100,88,https://www.estimize.com/mnkd,"[0.0, 0.75, 1.46, -0.5, 4.09, 0.26, 0.21]"
544,544.0,,,LGND,2022-02-01 07:30:00,2022-01-31 07:30:00,2022-01-27 07:30:00,2022-01-25 07:30:00,100,100.0,7.0,8.875,close-open,0.3499984845044773,0.59125,1.6892930289029195,2.41,-3.08,62.0,62.0,100,100,https://www.estimize.com/lgnd,"[1.32, 1.78, 2.41, -3.08, 1.88, 1.19, -0.09, -0.68]"
545,545.0,,,INO,2022-02-28 15:00:00,2022-02-25 15:00:00,2022-02-23 15:00:00,2022-02-21 15:00:00,12,100.0,9.5,23.75,open-close,0.5783748682462078,8.24125,14.248976662816878,38.69,-5.9,75.0,9.0,100,100,https://www.estimize.com/ino,"[38.69, 13.88, -5.9, 19.81, 0.35, 1.06, 3.9, -5.86]"
546,546.0,,,GERN,2022-03-09 15:00:00,2022-03-08 15:00:00,2022-03-04 15:00:00,2022-03-02 15:00:00,25,100.0,4.25,9.5,open-open,0.14623614311486566,0.4166666666666667,2.8492728117110087,5.03,-2.92,33.0,8.0,100,75,https://www.estimize.com/gern,"[0.0, -2.92, 5.03, -2.62, 0.0, 3.01]"
547,547.0,,,ASND,2022-03-08 15:00:00,2022-03-07 15:00:00,2022-03-03 15:00:00,2022-03-01 15:00:00,38,100.0,4.5,9.0,open-open,0.21693802339245288,0.395,1.820796528994934,3.86,-1.9,50.0,19.0,100,100,https://www.estimize.com/asnd,"[-1.35, 0.96, -0.56, 3.86, 2.32, 0.55, -0.72, -1.9]"
548,548.0,,,AZN,,,,,25,100.0,9.75,18.375,close-open,-0.12699272067296946,-0.3124999999999999,2.460770966587504,2.11,-4.1,62.0,16.0,100,100,https://www.estimize.com/azn,"[-2.31, 2.06, 0.85, 1.85, 0.74, -3.7, 2.11, -4.1]"
