,name,link,earn_day,earn_date,earn_time
729,JLL,https://www.estimize.com/jll,MONDAY,2022-02-28,BMO
730,PRAA,https://www.estimize.com/praa,MONDAY,2022-02-28,AMC
731,LMND,https://www.estimize.com/lmnd,MONDAY,2022-02-28,AMC
732,HHC,https://www.estimize.com/hhc,MONDAY,2022-02-28,AMC
733,MHLD,https://www.estimize.com/mhld,TUESDAY,2022-03-01,AMC
734,OCN,https://www.estimize.com/ocn,WEDNESDAY,2022-03-02,BMO
735,COOP,https://www.estimize.com/coop,WEDNESDAY,2022-03-02,BMO
736,CODI,https://www.estimize.com/codi,WEDNESDAY,2022-03-02,AMC
737,HRTG,https://www.estimize.com/hrtg,WEDNESDAY,2022-03-02,AMC
738,FNHC,https://www.estimize.com/fnhc,WEDNESDAY,2022-03-02,AMC
739,JOE,https://www.estimize.com/joe,WEDNESDAY,2022-03-02,AMC
740,SFE,https://www.estimize.com/sfe,THURSDAY,2022-03-03,AMC
741,EQH,https://www.estimize.com/eqh,THURSDAY,2022-03-03,AMC
742,MMI,https://www.estimize.com/mmi,THURSDAY,2022-03-10,BMO
743,ASPS,https://www.estimize.com/asps,THURSDAY,2022-03-10,BMO
744,HCI,https://www.estimize.com/hci,THURSDAY,2022-03-10,AMC
745,GSHD,https://www.estimize.com/gshd,THURSDAY,2022-03-10,AMC
746,UPST,https://www.estimize.com/upst,WEDNESDAY,2022-03-16,AMC
747,SSSS,https://www.estimize.com/ssss,THURSDAY,2022-03-17,AMC
748,CNNE,https://www.estimize.com/cnne,THURSDAY,2022-03-17,AMC
749,QFIN,https://www.estimize.com/qfin,TUESDAY,2022-03-22,AMC
750,FUTU,https://www.estimize.com/futu,WEDNESDAY,2022-03-23,BMO
751,ANGO,https://www.estimize.com/ango,THURSDAY,2022-01-06,BMO
752,TLRY,https://www.estimize.com/tlry,MONDAY,2022-01-10,BMO
753,OGI,https://www.estimize.com/ogi,TUESDAY,2022-01-11,BMO
754,UNH,https://www.estimize.com/unh,WEDNESDAY,2022-01-19,BMO
755,ISRG,https://www.estimize.com/isrg,THURSDAY,2022-01-20,AMC
756,RMD,https://www.estimize.com/rmd,MONDAY,2022-01-24,AMC
757,JNJ,https://www.estimize.com/jnj,TUESDAY,2022-01-25,BMO
758,WAT,https://www.estimize.com/wat,TUESDAY,2022-01-25,BMO
759,SYK,https://www.estimize.com/syk,TUESDAY,2022-01-25,AMC
760,ARAY,https://www.estimize.com/aray,TUESDAY,2022-01-25,AMC
761,ABT,https://www.estimize.com/abt,WEDNESDAY,2022-01-26,BMO
762,ANTM,https://www.estimize.com/antm,WEDNESDAY,2022-01-26,BMO
763,VIVO,https://www.estimize.com/vivo,WEDNESDAY,2022-01-26,BMO
764,CNMD,https://www.estimize.com/cnmd,WEDNESDAY,2022-01-26,AMC
765,BIIB,https://www.estimize.com/biib,THURSDAY,2022-01-27,BMO
766,NXGN,https://www.estimize.com/nxgn,THURSDAY,2022-01-27,AMC
767,ABBV,https://www.estimize.com/abbv,FRIDAY,2022-01-28,BMO
768,DOCS,https://www.estimize.com/docs,FRIDAY,2022-01-28,AMC
769,ZBH,https://www.estimize.com/zbh,TUESDAY,2022-02-01,BMO
770,HCA,https://www.estimize.com/hca,TUESDAY,2022-02-01,BMO
771,ILMN,https://www.estimize.com/ilmn,TUESDAY,2022-02-01,AMC
772,HUM,https://www.estimize.com/hum,WEDNESDAY,2022-02-02,BMO
773,TMO,https://www.estimize.com/tmo,WEDNESDAY,2022-02-02,BMO
774,NVS,https://www.estimize.com/nvs,WEDNESDAY,2022-02-02,BMO
775,CHNG,https://www.estimize.com/chng,WEDNESDAY,2022-02-02,BMO
776,NVO,https://www.estimize.com/nvo,WEDNESDAY,2022-02-02,BMO
777,MLAB,https://www.estimize.com/mlab,WEDNESDAY,2022-02-02,BMO
778,VRTX,https://www.estimize.com/vrtx,WEDNESDAY,2022-02-02,AMC
779,HOLX,https://www.estimize.com/holx,WEDNESDAY,2022-02-02,AMC
780,LCI,https://www.estimize.com/lci,WEDNESDAY,2022-02-02,AMC
781,MCK,https://www.estimize.com/mck,WEDNESDAY,2022-02-02,AMC
782,QGEN,https://www.estimize.com/qgen,WEDNESDAY,2022-02-02,AMC
783,MRK,https://www.estimize.com/mrk,THURSDAY,2022-02-03,BMO
784,LLY,https://www.estimize.com/lly,THURSDAY,2022-02-03,BMO
785,BSX,https://www.estimize.com/bsx,THURSDAY,2022-02-03,BMO
786,BAX,https://www.estimize.com/bax,THURSDAY,2022-02-03,BMO
787,ABMD,https://www.estimize.com/abmd,THURSDAY,2022-02-03,BMO
788,IDXX,https://www.estimize.com/idxx,THURSDAY,2022-02-03,BMO
789,CI,https://www.estimize.com/ci,THURSDAY,2022-02-03,BMO
790,DGX,https://www.estimize.com/dgx,THURSDAY,2022-02-03,BMO
791,BDX,https://www.estimize.com/bdx,THURSDAY,2022-02-03,BMO
792,ABC,https://www.estimize.com/abc,THURSDAY,2022-02-03,BMO
793,OMCL,https://www.estimize.com/omcl,THURSDAY,2022-02-03,BMO
794,TAK,https://www.estimize.com/tak,THURSDAY,2022-02-03,BMO
795,AMGN,https://www.estimize.com/amgn,THURSDAY,2022-02-03,AMC
796,ALGN,https://www.estimize.com/algn,THURSDAY,2022-02-03,AMC
797,EW,https://www.estimize.com/ew,THURSDAY,2022-02-03,AMC
798,PKI,https://www.estimize.com/pki,THURSDAY,2022-02-03,AMC
799,MTD,https://www.estimize.com/mtd,THURSDAY,2022-02-03,AMC
800,PACB,https://www.estimize.com/pacb,THURSDAY,2022-02-03,AMC
801,OTEX,https://www.estimize.com/otex,THURSDAY,2022-02-03,AMC
802,NVST,https://www.estimize.com/nvst,THURSDAY,2022-02-03,AMC
803,BMY,https://www.estimize.com/bmy,FRIDAY,2022-02-04,BMO
804,SNY,https://www.estimize.com/sny,FRIDAY,2022-02-04,BMO
805,PINC,https://www.estimize.com/pinc,MONDAY,2022-02-07,BMO
806,CTLT,https://www.estimize.com/ctlt,MONDAY,2022-02-07,BMO
807,QTNT,https://www.estimize.com/qtnt,MONDAY,2022-02-07,AMC
808,PFE,https://www.estimize.com/pfe,TUESDAY,2022-02-08,BMO
809,CERN,https://www.estimize.com/cern,TUESDAY,2022-02-08,BMO
810,HAE,https://www.estimize.com/hae,TUESDAY,2022-02-08,BMO
811,CNC,https://www.estimize.com/cnc,TUESDAY,2022-02-08,BMO
812,MYGN,https://www.estimize.com/mygn,TUESDAY,2022-02-08,BMO
813,TECH,https://www.estimize.com/tech,TUESDAY,2022-02-08,BMO
814,CGC,https://www.estimize.com/cgc,TUESDAY,2022-02-08,BMO
815,GILD,https://www.estimize.com/gild,TUESDAY,2022-02-08,AMC
816,NBIX,https://www.estimize.com/nbix,TUESDAY,2022-02-08,AMC
817,CSII,https://www.estimize.com/csii,WEDNESDAY,2022-02-09,BMO
818,AGTC,https://www.estimize.com/agtc,WEDNESDAY,2022-02-09,BMO
819,KMDA,https://www.estimize.com/kmda,WEDNESDAY,2022-02-09,BMO
820,SRDX,https://www.estimize.com/srdx,WEDNESDAY,2022-02-09,BMO
821,ARWR,https://www.estimize.com/arwr,WEDNESDAY,2022-02-09,AMC
822,CFMS,https://www.estimize.com/cfms,WEDNESDAY,2022-02-09,AMC
823,OSUR,https://www.estimize.com/osur,WEDNESDAY,2022-02-09,AMC
824,ENSG,https://www.estimize.com/ensg,WEDNESDAY,2022-02-09,AMC
825,ENTA,https://www.estimize.com/enta,WEDNESDAY,2022-02-09,AMC
826,FLDM,https://www.estimize.com/fldm,WEDNESDAY,2022-02-09,AMC
827,TARO,https://www.estimize.com/taro,WEDNESDAY,2022-02-09,AMC
828,TEVA,https://www.estimize.com/teva,THURSDAY,2022-02-10,BMO
829,REGN,https://www.estimize.com/regn,THURSDAY,2022-02-10,BMO
830,MD,https://www.estimize.com/md,THURSDAY,2022-02-10,BMO
831,CAH,https://www.estimize.com/cah,THURSDAY,2022-02-10,BMO
832,ALNY,https://www.estimize.com/alny,THURSDAY,2022-02-10,BMO
833,AZN,https://www.estimize.com/azn,THURSDAY,2022-02-10,BMO
834,MYOV,https://www.estimize.com/myov,THURSDAY,2022-02-10,BMO
835,CPSI,https://www.estimize.com/cpsi,THURSDAY,2022-02-10,AMC
836,SGEN,https://www.estimize.com/sgen,THURSDAY,2022-02-10,AMC
837,LGND,https://www.estimize.com/lgnd,THURSDAY,2022-02-10,AMC
838,NTUS,https://www.estimize.com/ntus,THURSDAY,2022-02-10,AMC
839,VCRA,https://www.estimize.com/vcra,THURSDAY,2022-02-10,AMC
840,INVA,https://www.estimize.com/inva,THURSDAY,2022-02-10,AMC
841,IVC,https://www.estimize.com/ivc,THURSDAY,2022-02-10,AMC
842,ACB,https://www.estimize.com/acb,THURSDAY,2022-02-10,AMC
843,IMGN,https://www.estimize.com/imgn,FRIDAY,2022-02-11,BMO
844,AVTR,https://www.estimize.com/avtr,FRIDAY,2022-02-11,AMC
845,NVTA,https://www.estimize.com/nvta,MONDAY,2022-02-14,AMC
846,MOH,https://www.estimize.com/moh,MONDAY,2022-02-14,AMC
847,BRKR,https://www.estimize.com/brkr,MONDAY,2022-02-14,AMC
848,STE,https://www.estimize.com/ste,MONDAY,2022-02-14,AMC
849,ZTS,https://www.estimize.com/zts,TUESDAY,2022-02-15,BMO
850,CRL,https://www.estimize.com/crl,TUESDAY,2022-02-15,BMO
851,A,https://www.estimize.com/a,TUESDAY,2022-02-15,AMC
852,TTOO,https://www.estimize.com/ttoo,TUESDAY,2022-02-15,AMC
853,IQV,https://www.estimize.com/iqv,WEDNESDAY,2022-02-16,BMO
854,ALKS,https://www.estimize.com/alks,WEDNESDAY,2022-02-16,BMO
855,OMI,https://www.estimize.com/omi,WEDNESDAY,2022-02-16,BMO
856,RPRX,https://www.estimize.com/rprx,WEDNESDAY,2022-02-16,BMO
857,DVA,https://www.estimize.com/dva,WEDNESDAY,2022-02-16,AMC
858,QDEL,https://www.estimize.com/qdel,WEDNESDAY,2022-02-16,AMC
859,VNDA,https://www.estimize.com/vnda,WEDNESDAY,2022-02-16,AMC
860,CRY,https://www.estimize.com/cry,WEDNESDAY,2022-02-16,AMC
861,CHE,https://www.estimize.com/che,WEDNESDAY,2022-02-16,AMC
862,CUTR,https://www.estimize.com/cutr,WEDNESDAY,2022-02-16,AMC
863,IRTC,https://www.estimize.com/irtc,WEDNESDAY,2022-02-16,AMC
864,AGIO,https://www.estimize.com/agio,THURSDAY,2022-02-17,BMO
865,INCY,https://www.estimize.com/incy,THURSDAY,2022-02-17,BMO
866,LH,https://www.estimize.com/lh,THURSDAY,2022-02-17,BMO
867,WST,https://www.estimize.com/wst,THURSDAY,2022-02-17,BMO
868,IRWD,https://www.estimize.com/irwd,THURSDAY,2022-02-17,BMO
869,AMN,https://www.estimize.com/amn,THURSDAY,2022-02-17,AMC
870,MDRX,https://www.estimize.com/mdrx,THURSDAY,2022-02-17,AMC
871,ACOR,https://www.estimize.com/acor,THURSDAY,2022-02-17,AMC
872,CYTK,https://www.estimize.com/cytk,THURSDAY,2022-02-17,AMC
873,PRTA,https://www.estimize.com/prta,THURSDAY,2022-02-17,AMC
874,SWAV,https://www.estimize.com/swav,THURSDAY,2022-02-17,AMC
875,MDT,https://www.estimize.com/mdt,TUESDAY,2022-02-22,BMO
876,HSIC,https://www.estimize.com/hsic,TUESDAY,2022-02-22,BMO
877,INMD,https://www.estimize.com/inmd,TUESDAY,2022-02-22,BMO
878,HSTM,https://www.estimize.com/hstm,TUESDAY,2022-02-22,AMC
879,MASI,https://www.estimize.com/masi,TUESDAY,2022-02-22,AMC
880,MMSI,https://www.estimize.com/mmsi,TUESDAY,2022-02-22,AMC
881,EHC,https://www.estimize.com/ehc,TUESDAY,2022-02-22,AMC
882,RARE,https://www.estimize.com/rare,TUESDAY,2022-02-22,AMC
883,ATRC,https://www.estimize.com/atrc,TUESDAY,2022-02-22,AMC
884,ALC,https://www.estimize.com/alc,TUESDAY,2022-02-22,AMC
885,TXG,https://www.estimize.com/txg,TUESDAY,2022-02-22,AMC
886,BHC,https://www.estimize.com/bhc,WEDNESDAY,2022-02-23,BMO
887,UTHR,https://www.estimize.com/uthr,WEDNESDAY,2022-02-23,BMO
888,CLVS,https://www.estimize.com/clvs,WEDNESDAY,2022-02-23,BMO
889,BLUE,https://www.estimize.com/blue,WEDNESDAY,2022-02-23,BMO
890,MDWD,https://www.estimize.com/mdwd,WEDNESDAY,2022-02-23,BMO
891,BCRX,https://www.estimize.com/bcrx,WEDNESDAY,2022-02-23,BMO
892,NEO,https://www.estimize.com/neo,WEDNESDAY,2022-02-23,BMO
893,FMS,https://www.estimize.com/fms,WEDNESDAY,2022-02-23,BMO
894,SAGE,https://www.estimize.com/sage,WEDNESDAY,2022-02-23,BMO
895,ELAN,https://www.estimize.com/elan,WEDNESDAY,2022-02-23,BMO
896,DXCM,https://www.estimize.com/dxcm,WEDNESDAY,2022-02-23,AMC
897,CYH,https://www.estimize.com/cyh,WEDNESDAY,2022-02-23,AMC
898,GMED,https://www.estimize.com/gmed,WEDNESDAY,2022-02-23,AMC
899,PODD,https://www.estimize.com/podd,WEDNESDAY,2022-02-23,AMC
900,BKD,https://www.estimize.com/bkd,WEDNESDAY,2022-02-23,AMC
901,ICLR,https://www.estimize.com/iclr,WEDNESDAY,2022-02-23,AMC
902,LMAT,https://www.estimize.com/lmat,WEDNESDAY,2022-02-23,AMC
903,ANIK,https://www.estimize.com/anik,WEDNESDAY,2022-02-23,AMC
904,MESO,https://www.estimize.com/meso,WEDNESDAY,2022-02-23,AMC
905,ICPT,https://www.estimize.com/icpt,THURSDAY,2022-02-24,BMO
906,TXMD,https://www.estimize.com/txmd,THURSDAY,2022-02-24,BMO
907,PCRX,https://www.estimize.com/pcrx,THURSDAY,2022-02-24,BMO
908,IART,https://www.estimize.com/iart,THURSDAY,2022-02-24,BMO
909,TFX,https://www.estimize.com/tfx,THURSDAY,2022-02-24,BMO
910,ITGR,https://www.estimize.com/itgr,THURSDAY,2022-02-24,BMO
911,RGEN,https://www.estimize.com/rgen,THURSDAY,2022-02-24,BMO
912,CGEN,https://www.estimize.com/cgen,THURSDAY,2022-02-24,BMO
913,NVCR,https://www.estimize.com/nvcr,THURSDAY,2022-02-24,BMO
914,INSM,https://www.estimize.com/insm,THURSDAY,2022-02-24,BMO
915,RDUS,https://www.estimize.com/rdus,THURSDAY,2022-02-24,BMO
916,BLI,https://www.estimize.com/bli,THURSDAY,2022-02-24,BMO
917,EXAS,https://www.estimize.com/exas,THURSDAY,2022-02-24,AMC
918,BMRN,https://www.estimize.com/bmrn,THURSDAY,2022-02-24,AMC
919,NUVA,https://www.estimize.com/nuva,THURSDAY,2022-02-24,AMC
920,TVTY,https://www.estimize.com/tvty,THURSDAY,2022-02-24,AMC
921,ACHC,https://www.estimize.com/achc,THURSDAY,2022-02-24,AMC
922,CORT,https://www.estimize.com/cort,THURSDAY,2022-02-24,AMC
923,EBS,https://www.estimize.com/ebs,THURSDAY,2022-02-24,AMC
924,SEM,https://www.estimize.com/sem,THURSDAY,2022-02-24,AMC
925,NVRO,https://www.estimize.com/nvro,THURSDAY,2022-02-24,AMC
926,BIO,https://www.estimize.com/bio,THURSDAY,2022-02-24,AMC
927,ZIOP,https://www.estimize.com/ziop,THURSDAY,2022-02-24,AMC
928,VBIV,https://www.estimize.com/vbiv,MONDAY,2022-02-28,BMO
929,EXEL,https://www.estimize.com/exel,MONDAY,2022-02-28,AMC
930,THC,https://www.estimize.com/thc,MONDAY,2022-02-28,AMC
931,NVAX,https://www.estimize.com/nvax,MONDAY,2022-02-28,AMC
932,HALO,https://www.estimize.com/halo,MONDAY,2022-02-28,AMC
933,PGEN,https://www.estimize.com/pgen,MONDAY,2022-02-28,AMC
934,TBPH,https://www.estimize.com/tbph,MONDAY,2022-02-28,AMC
935,FGEN,https://www.estimize.com/fgen,MONDAY,2022-02-28,AMC
936,NSTG,https://www.estimize.com/nstg,MONDAY,2022-02-28,AMC
937,MEDP,https://www.estimize.com/medp,MONDAY,2022-02-28,AMC
938,AMRN,https://www.estimize.com/amrn,TUESDAY,2022-03-01,BMO
939,IONS,https://www.estimize.com/ions,TUESDAY,2022-03-01,BMO
940,HSKA,https://www.estimize.com/hska,TUESDAY,2022-03-01,BMO
941,VTVT,https://www.estimize.com/vtvt,TUESDAY,2022-03-01,BMO
942,ISEE,https://www.estimize.com/isee,TUESDAY,2022-03-01,BMO
943,AVNS,https://www.estimize.com/avns,TUESDAY,2022-03-01,BMO
944,VEEV,https://www.estimize.com/veev,TUESDAY,2022-03-01,AMC
945,JAZZ,https://www.estimize.com/jazz,TUESDAY,2022-03-01,AMC
946,ENDP,https://www.estimize.com/endp,TUESDAY,2022-03-01,AMC
947,ACAD,https://www.estimize.com/acad,TUESDAY,2022-03-01,AMC
948,MNKD,https://www.estimize.com/mnkd,TUESDAY,2022-03-01,AMC
949,AMED,https://www.estimize.com/amed,TUESDAY,2022-03-01,AMC
950,EVH,https://www.estimize.com/evh,TUESDAY,2022-03-01,AMC
951,SUPN,https://www.estimize.com/supn,TUESDAY,2022-03-01,AMC
952,ARNA,https://www.estimize.com/arna,TUESDAY,2022-03-01,AMC
953,INGN,https://www.estimize.com/ingn,TUESDAY,2022-03-01,AMC
954,PEN,https://www.estimize.com/pen,TUESDAY,2022-03-01,AMC
955,XNCR,https://www.estimize.com/xncr,TUESDAY,2022-03-01,AMC
956,VCYT,https://www.estimize.com/vcyt,TUESDAY,2022-03-01,AMC
957,XENT,https://www.estimize.com/xent,TUESDAY,2022-03-01,AMC
958,MGNX,https://www.estimize.com/mgnx,TUESDAY,2022-03-01,AMC
959,TVTX,https://www.estimize.com/tvtx,TUESDAY,2022-03-01,AMC
960,INSP,https://www.estimize.com/insp,TUESDAY,2022-03-01,AMC
961,AERI,https://www.estimize.com/aeri,TUESDAY,2022-03-01,AMC
962,ALLK,https://www.estimize.com/allk,TUESDAY,2022-03-01,AMC
963,MRVI,https://www.estimize.com/mrvi,TUESDAY,2022-03-01,AMC
964,HZNP,https://www.estimize.com/hznp,WEDNESDAY,2022-03-02,BMO
965,FOLD,https://www.estimize.com/fold,WEDNESDAY,2022-03-02,BMO
966,ITCI,https://www.estimize.com/itci,WEDNESDAY,2022-03-02,BMO
967,EGRX,https://www.estimize.com/egrx,WEDNESDAY,2022-03-02,BMO
968,SYNH,https://www.estimize.com/synh,WEDNESDAY,2022-03-02,BMO
969,LIVN,https://www.estimize.com/livn,WEDNESDAY,2022-03-02,BMO
970,OPK,https://www.estimize.com/opk,WEDNESDAY,2022-03-02,AMC
971,TDOC,https://www.estimize.com/tdoc,WEDNESDAY,2022-03-02,AMC
972,SRPT,https://www.estimize.com/srpt,WEDNESDAY,2022-03-02,AMC
973,LHCG,https://www.estimize.com/lhcg,WEDNESDAY,2022-03-02,AMC
974,UHS,https://www.estimize.com/uhs,WEDNESDAY,2022-03-02,AMC
975,TNDM,https://www.estimize.com/tndm,WEDNESDAY,2022-03-02,AMC
976,CCRN,https://www.estimize.com/ccrn,WEDNESDAY,2022-03-02,AMC
977,PTCT,https://www.estimize.com/ptct,WEDNESDAY,2022-03-02,AMC
978,GKOS,https://www.estimize.com/gkos,WEDNESDAY,2022-03-02,AMC
979,RVNC,https://www.estimize.com/rvnc,WEDNESDAY,2022-03-02,AMC
980,SDC,https://www.estimize.com/sdc,WEDNESDAY,2022-03-02,AMC
981,AXDX,https://www.estimize.com/axdx,WEDNESDAY,2022-03-02,AMC
982,GBT,https://www.estimize.com/gbt,WEDNESDAY,2022-03-02,AMC
983,BGNE,https://www.estimize.com/bgne,WEDNESDAY,2022-03-02,AMC
984,ZYXI,https://www.estimize.com/zyxi,WEDNESDAY,2022-03-02,AMC
985,PRGO,https://www.estimize.com/prgo,THURSDAY,2022-03-03,BMO
986,XRAY,https://www.estimize.com/xray,THURSDAY,2022-03-03,BMO
987,SGMO,https://www.estimize.com/sgmo,THURSDAY,2022-03-03,BMO
988,PDCO,https://www.estimize.com/pdco,THURSDAY,2022-03-03,BMO
989,AMRX,https://www.estimize.com/amrx,THURSDAY,2022-03-03,BMO
990,ANIP,https://www.estimize.com/anip,THURSDAY,2022-03-03,BMO
991,USPH,https://www.estimize.com/usph,THURSDAY,2022-03-03,BMO
992,GTS,https://www.estimize.com/gts,THURSDAY,2022-03-03,BMO
993,CMRX,https://www.estimize.com/cmrx,THURSDAY,2022-03-03,BMO
994,SDGR,https://www.estimize.com/sdgr,THURSDAY,2022-03-03,BMO
995,OMER,https://www.estimize.com/omer,THURSDAY,2022-03-03,AMC
996,NKTR,https://www.estimize.com/nktr,THURSDAY,2022-03-03,AMC
997,COO,https://www.estimize.com/coo,THURSDAY,2022-03-03,AMC
998,ICUI,https://www.estimize.com/icui,THURSDAY,2022-03-03,AMC
999,PBYI,https://www.estimize.com/pbyi,THURSDAY,2022-03-03,AMC
1000,LXRX,https://www.estimize.com/lxrx,THURSDAY,2022-03-03,AMC
1001,FLGT,https://www.estimize.com/flgt,THURSDAY,2022-03-03,AMC
1002,RETA,https://www.estimize.com/reta,FRIDAY,2022-03-04,BMO
1003,LJPC,https://www.estimize.com/ljpc,MONDAY,2022-03-07,BMO
1004,ADUS,https://www.estimize.com/adus,MONDAY,2022-03-07,AMC
1005,FATE,https://www.estimize.com/fate,MONDAY,2022-03-07,AMC
1006,AVDL,https://www.estimize.com/avdl,TUESDAY,2022-03-08,BMO
1007,CERS,https://www.estimize.com/cers,TUESDAY,2022-03-08,AMC
1008,RIGL,https://www.estimize.com/rigl,TUESDAY,2022-03-08,AMC
1009,LUMO,https://www.estimize.com/lumo,TUESDAY,2022-03-08,AMC
1010,NTRA,https://www.estimize.com/ntra,TUESDAY,2022-03-08,AMC
1011,CVET,https://www.estimize.com/cvet,TUESDAY,2022-03-08,AMC
1012,MRNA,https://www.estimize.com/mrna,WEDNESDAY,2022-03-09,BMO
1013,TRVN,https://www.estimize.com/trvn,WEDNESDAY,2022-03-09,BMO
1014,TGTX,https://www.estimize.com/tgtx,WEDNESDAY,2022-03-09,BMO
1015,ARDX,https://www.estimize.com/ardx,WEDNESDAY,2022-03-09,BMO
1016,PNTG,https://www.estimize.com/pntg,WEDNESDAY,2022-03-09,BMO
1017,DVAX,https://www.estimize.com/dvax,WEDNESDAY,2022-03-09,AMC
1018,SPPI,https://www.estimize.com/sppi,WEDNESDAY,2022-03-09,AMC
1019,RGLS,https://www.estimize.com/rgls,WEDNESDAY,2022-03-09,AMC
1020,XENE,https://www.estimize.com/xene,WEDNESDAY,2022-03-09,AMC
1021,ACRX,https://www.estimize.com/acrx,THURSDAY,2022-03-10,BMO
1022,EPZM,https://www.estimize.com/epzm,THURSDAY,2022-03-10,BMO
1023,OPCH,https://www.estimize.com/opch,THURSDAY,2022-03-10,BMO
1024,MRTX,https://www.estimize.com/mrtx,THURSDAY,2022-03-10,BMO
1025,ASRT,https://www.estimize.com/asrt,THURSDAY,2022-03-10,AMC
1026,CARA,https://www.estimize.com/cara,THURSDAY,2022-03-10,AMC
1027,CLDX,https://www.estimize.com/cldx,THURSDAY,2022-03-10,AMC
1028,COLL,https://www.estimize.com/coll,THURSDAY,2022-03-10,AMC
1029,CTSO,https://www.estimize.com/ctso,THURSDAY,2022-03-10,AMC
1030,ZGNX,https://www.estimize.com/zgnx,THURSDAY,2022-03-10,AMC
1031,PGNY,https://www.estimize.com/pgny,THURSDAY,2022-03-10,AMC
1032,GDRX,https://www.estimize.com/gdrx,THURSDAY,2022-03-10,AMC
1033,SGRY,https://www.estimize.com/sgry,THURSDAY,2022-03-10,AMC
1034,OPTN,https://www.estimize.com/optn,THURSDAY,2022-03-10,AMC
1035,BPMC,https://www.estimize.com/bpmc,FRIDAY,2022-03-11,BMO
1036,RCM,https://www.estimize.com/rcm,FRIDAY,2022-03-11,BMO
1037,CRSP,https://www.estimize.com/crsp,FRIDAY,2022-03-11,AMC
1038,ZYNE,https://www.estimize.com/zyne,MONDAY,2022-03-14,BMO
1039,CRBP,https://www.estimize.com/crbp,MONDAY,2022-03-14,BMO
1040,AMPH,https://www.estimize.com/amph,MONDAY,2022-03-14,AMC
1041,INFI,https://www.estimize.com/infi,TUESDAY,2022-03-15,BMO
1042,PETQ,https://www.estimize.com/petq,TUESDAY,2022-03-15,AMC
1043,SRGA,https://www.estimize.com/srga,TUESDAY,2022-03-15,AMC
1044,VSTM,https://www.estimize.com/vstm,TUESDAY,2022-03-15,AMC
1045,DNLI,https://www.estimize.com/dnli,TUESDAY,2022-03-15,AMC
1046,GH,https://www.estimize.com/gh,TUESDAY,2022-03-15,AMC
1047,VTRS,https://www.estimize.com/vtrs,WEDNESDAY,2022-03-16,BMO
1048,QURE,https://www.estimize.com/qure,WEDNESDAY,2022-03-16,BMO
1049,ADAP,https://www.estimize.com/adap,WEDNESDAY,2022-03-16,BMO
1050,DTIL,https://www.estimize.com/dtil,WEDNESDAY,2022-03-16,BMO
1051,INO,https://www.estimize.com/ino,WEDNESDAY,2022-03-16,AMC
1052,CAPR,https://www.estimize.com/capr,WEDNESDAY,2022-03-16,AMC
1053,BDSI,https://www.estimize.com/bdsi,THURSDAY,2022-03-17,BMO
1054,AGEN,https://www.estimize.com/agen,THURSDAY,2022-03-17,BMO
1055,KPTI,https://www.estimize.com/kpti,THURSDAY,2022-03-17,BMO
1056,HEXO,https://www.estimize.com/hexo,THURSDAY,2022-03-17,BMO
1057,RDNT,https://www.estimize.com/rdnt,THURSDAY,2022-03-17,BMO
1058,RMTI,https://www.estimize.com/rmti,THURSDAY,2022-03-17,AMC
1059,GERN,https://www.estimize.com/gern,FRIDAY,2022-03-18,AMC
1060,ABEO,https://www.estimize.com/abeo,MONDAY,2022-03-21,BMO
1061,HQY,https://www.estimize.com/hqy,MONDAY,2022-03-21,AMC
1062,NEOG,https://www.estimize.com/neog,TUESDAY,2022-03-22,BMO
1063,EOLS,https://www.estimize.com/eols,TUESDAY,2022-03-22,BMO
1064,BWAY,https://www.estimize.com/bway,TUESDAY,2022-03-22,BMO
1065,ONEM,https://www.estimize.com/onem,WEDNESDAY,2022-03-23,AMC
1066,CDNA,https://www.estimize.com/cdna,THURSDAY,2022-03-24,AMC
1067,SLRX,https://www.estimize.com/slrx,MONDAY,2022-03-28,BMO
1068,ARVN,https://www.estimize.com/arvn,TUESDAY,2022-03-29,BMO
1069,AFMD,https://www.estimize.com/afmd,WEDNESDAY,2022-03-30,BMO
1070,FREQ,https://www.estimize.com/freq,WEDNESDAY,2022-03-30,BMO
1071,ANGO,https://www.estimize.com/ango,THURSDAY,2022-01-06,BMO
1072,MLKN,https://www.estimize.com/mlkn,TUESDAY,2022-01-04,AMC
1073,UNF,https://www.estimize.com/unf,WEDNESDAY,2022-01-05,BMO
1074,CYD,https://www.estimize.com/cyd,WEDNESDAY,2022-01-05,BMO
1075,RGP,https://www.estimize.com/rgp,WEDNESDAY,2022-01-05,AMC
1076,LNN,https://www.estimize.com/lnn,THURSDAY,2022-01-06,BMO
1077,FC,https://www.estimize.com/fc,THURSDAY,2022-01-06,AMC
1078,AYI,https://www.estimize.com/ayi,FRIDAY,2022-01-07,BMO
1079,GBX,https://www.estimize.com/gbx,FRIDAY,2022-01-07,BMO
1080,AZZ,https://www.estimize.com/azz,MONDAY,2022-01-10,BMO
1081,DAL,https://www.estimize.com/dal,THURSDAY,2022-01-13,BMO
1082,JBHT,https://www.estimize.com/jbht,TUESDAY,2022-01-18,BMO
1083,INFO,https://www.estimize.com/info,TUESDAY,2022-01-18,BMO
1084,UAL,https://www.estimize.com/ual,TUESDAY,2022-01-18,AMC
1085,FAST,https://www.estimize.com/fast,WEDNESDAY,2022-01-19,BMO
1086,UNP,https://www.estimize.com/unp,THURSDAY,2022-01-20,BMO
