,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
470,BX,Blackstone Inc,2022-01-25T13:30:00.000Z,BMO,1.32,,,EST,-18000000,EQUITY
471,JBSS,John B Sanfilippo & Son Inc,2022-01-25T21:00:00.000Z,AMC,1.41,,,EST,-18000000,EQUITY
472,NFBK,Northfield Bancorp Inc,2022-01-25T21:00:00.000Z,AMC,0.31,,,EST,-18000000,EQUITY
473,NBN,Northeast Bank,2022-01-25T21:00:00.000Z,AMC,1.34,,,EST,-18000000,EQUITY
474,SBSI,Southside Bancshares Inc,2022-01-25T13:30:00.000Z,BMO,0.76,,,EST,-18000000,EQUITY
475,BA,Boeing Co,2022-01-25T13:30:00.000Z,BMO,-0.27,,,EST,-18000000,EQUITY
476,FRBA,FIRST BANK (Hamilton),2022-01-25T21:00:00.000Z,AMC,0.42,,,EST,-18000000,EQUITY
477,BWFG,Bankwell Financial Group Inc,2022-01-25T10:59:00.000Z,TNS,0.86,,,EST,-18000000,EQUITY
478,UBFO,United Security Bancshares,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
479,SCZC,Santa Cruz County Bank,2022-01-25T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
480,MPX,Marine Products Corp,2022-01-25T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
481,LVS,Las Vegas Sands Corp,2022-01-25T10:59:00.000Z,TNS,-0.26,,,EST,-18000000,EQUITY
482,LEVI,Levi Strauss & Co,2022-01-25T10:59:00.000Z,TNS,0.4,,,EST,-18000000,EQUITY
483,LKFN,Lakeland Financial Corp,2022-01-25T08:00:00.000Z,TAS,0.96,,,EST,-18000000,EQUITY
484,CBTX,CBTX Inc,2022-01-25T10:59:00.000Z,TNS,0.33,,,EST,-18000000,EQUITY
485,CCB,Coastal Financial Corp (EVERETT),2022-01-25T13:30:00.000Z,BMO,0.52,,,EST,-18000000,EQUITY
486,CVBF,CVB Financial Corp,2022-01-25T10:59:00.000Z,TNS,0.28,,,EST,-18000000,EQUITY
487,GE,General Electric Co,2022-01-25T13:30:00.000Z,BMO,0.87,,,EST,-18000000,EQUITY
488,SYK,Stryker Corp,2022-01-25T16:05:00.000Z,TAS,2.73,,,EST,-18000000,EQUITY
489,UVSP,Univest Financial Corp,2022-01-25T21:00:00.000Z,AMC,0.61,,,EST,-18000000,EQUITY
490,HARL,Harleysville Financial Corp,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
491,EW,Edwards Lifesciences Corp,2022-01-25T21:00:00.000Z,AMC,0.55,,,EST,-18000000,EQUITY
492,NWFL,Norwood Financial Corp,2022-01-25T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
493,CNI,Canadian National Railway Co,2022-01-25T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
494,CNMD,Conmed Corp,2022-01-25T10:59:00.000Z,TNS,1.06,,,EST,-18000000,EQUITY
495,OPOF,Old Point Financial Corp,2022-01-25T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
496,OSK,Oshkosh Corp,2022-01-25T13:30:00.000Z,BMO,0.36,,,EST,-18000000,EQUITY
497,TSC,TriState Capital Holdings Inc,2022-01-25T10:59:00.000Z,TNS,0.44,,,EST,-18000000,EQUITY
498,SEIC,SEI Investments Co,2022-01-25T10:59:00.000Z,TNS,0.95,,,EST,-18000000,EQUITY
499,CFFI,C&F Financial Corp,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
500,LEMIF,Leading Edge Materials Corp,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
501,LRCX,Lam Research Corp,2022-01-25T10:59:00.000Z,TNS,8.5,,,EST,-18000000,EQUITY
502,RLI,RLI Corp,2022-01-25T10:59:00.000Z,TNS,0.88,,,EST,-18000000,EQUITY
503,SLM,SLM Corp,2022-01-25T10:59:00.000Z,TNS,0.97,,,EST,-18000000,EQUITY
504,VZ,Verizon Communications Inc,2022-01-25T13:30:00.000Z,BMO,1.29,,,EST,-18000000,EQUITY
505,CLBK,Columbia Financial Inc,2022-01-25T10:59:00.000Z,TNS,0.2,,,EST,-18000000,EQUITY
506,CPF,Central Pacific Financial Corp,2022-01-25T13:30:00.000Z,BMO,0.65,,,EST,-18000000,EQUITY
507,CP,Canadian Pacific Railway Ltd,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
508,CVLT,Commvault Systems Inc,2022-01-25T13:30:00.000Z,BMO,0.65,,,EST,-18000000,EQUITY
509,NSC,Norfolk Southern Corp,2022-01-25T13:30:00.000Z,BMO,3.08,,,EST,-18000000,EQUITY
510,CLB,Core Laboratories NV,2022-01-25T10:59:00.000Z,TNS,0.2,,,EST,-18000000,EQUITY
511,GD,General Dynamics Corp,2022-01-25T13:30:00.000Z,BMO,3.37,,,EST,-18000000,EQUITY
512,CALX,Calix Inc,2022-01-25T17:00:00.000Z,TAS,0.24,,,EST,-18000000,EQUITY
513,MTH,Meritage Homes Corp,2022-01-25T10:59:00.000Z,TNS,6.07,,,EST,-18000000,EQUITY
514,TEL,TE Connectivity Ltd,2022-01-25T13:30:00.000Z,BMO,1.6,,,EST,-18000000,EQUITY
515,USSHF,Uniserve Communications Corp,2022-01-25T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
516,CNS,Cohen & Steers Inc,2022-01-25T10:59:00.000Z,TNS,0.99,,,EST,-18000000,EQUITY
517,QMCO,Quantum Corp,2022-01-25T10:59:00.000Z,TNS,0.01,,,EST,-18000000,EQUITY
518,SSB,SouthState Corp,2022-01-25T10:59:00.000Z,TNS,1.52,,,EST,-18000000,EQUITY
519,VFC,VF Corp,2022-01-25T13:30:00.000Z,BMO,1.22,,,EST,-18000000,EQUITY
520,GLW,Corning Inc,2022-01-25T13:30:00.000Z,BMO,0.52,,,EST,-18000000,EQUITY
521,DRE,Duke Realty Corp,2022-01-25T10:59:00.000Z,TNS,0.2,,,EST,-18000000,EQUITY
522,CACI,CACI International Inc,2022-01-25T10:59:00.000Z,TNS,3.94,,,EST,-18000000,EQUITY
523,CCI,Crown Castle International Corp,2022-01-25T10:59:00.000Z,TNS,0.77,,,EST,-18000000,EQUITY
524,HES,Hess Corp,2022-01-25T13:30:00.000Z,BMO,0.66,,,EST,-18000000,EQUITY
525,SQIDF,SQI Diagnostics Inc,2022-01-25T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
526,EXTR,Extreme Networks Inc,2022-01-25T10:59:00.000Z,TNS,0.17,,,EST,-18000000,EQUITY
527,SPFI,South Plains Financial Inc,2022-01-25T21:00:00.000Z,AMC,0.67,,,EST,-18000000,EQUITY
528,HMNF,HMN Financial Inc,2022-01-25T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
529,CASH,Meta Financial Group Inc,2022-01-25T21:00:00.000Z,AMC,0.72,,,EST,-18000000,EQUITY
530,PROV,Provident Financial Holdings Inc,2022-01-25T22:00:00.000Z,TAS,0.22,,,EST,-18000000,EQUITY
531,QCRH,QCR Holdings Inc,2022-01-25T10:59:00.000Z,TNS,1.7,,,EST,-18000000,EQUITY
532,KNX,Knight-Swift Transportation Holdings Inc,2022-01-25T10:59:00.000Z,TNS,1.42,,,EST,-18000000,EQUITY
533,MKTX,Marketaxess Holdings Inc,2022-01-25T13:30:00.000Z,BMO,1.66,,,EST,-18000000,EQUITY
534,NXGN,NextGen Healthcare Inc,2022-01-25T21:00:00.000Z,AMC,0.21,,,EST,-18000000,EQUITY
535,HAIVF,Haivision Systems Inc,2022-01-25T17:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
536,HOLX,Hologic Inc,2022-01-25T10:59:00.000Z,TNS,1.22,,,EST,-18000000,EQUITY
537,TSLA,Tesla Inc,2022-01-25T21:00:00.000Z,AMC,1.92,,,EST,-18000000,EQUITY
538,TTEK,Tetra Tech Inc,2022-01-25T10:59:00.000Z,TNS,1.03,,,EST,-18000000,EQUITY
539,MKSI,MKS Instruments Inc,2022-01-25T10:59:00.000Z,TNS,2.86,,,EST,-18000000,EQUITY
540,MNRO,Monro Inc,2022-01-25T13:30:00.000Z,BMO,0.52,,,EST,-18000000,EQUITY
541,NDAQ,Nasdaq Inc,2022-01-25T13:30:00.000Z,BMO,1.74,,,EST,-18000000,EQUITY
542,NOW,ServiceNow Inc,2022-01-25T10:59:00.000Z,TNS,1.43,,,EST,-18000000,EQUITY
543,FB,Meta Platforms Inc,2022-01-25T10:59:00.000Z,TNS,3.84,,,EST,-18000000,EQUITY
544,RES,RPC Inc,2022-01-25T13:30:00.000Z,BMO,0.03,,,EST,-18000000,EQUITY
545,TXT,Textron Inc,2022-01-25T13:30:00.000Z,BMO,0.95,,,EST,-18000000,EQUITY
546,ROL,Rollins Inc,2022-01-25T13:30:00.000Z,BMO,0.15,,,EST,-18000000,EQUITY
547,URI,United Rentals Inc,2022-01-25T10:59:00.000Z,TNS,6.76,,,EST,-18000000,EQUITY
548,PTC,PTC Inc,2022-01-25T10:59:00.000Z,TNS,1.05,,,EST,-18000000,EQUITY
549,TDY,Teledyne Technologies Inc,2022-01-25T13:30:00.000Z,BMO,4.22,,,EST,-18000000,EQUITY
550,PII,Polaris Inc,2022-01-25T13:30:00.000Z,BMO,2.02,,,EST,-18000000,EQUITY
551,TARO,Taro Pharmaceutical Industries Ltd,2022-01-25T21:00:00.000Z,AMC,1.04,,,EST,-18000000,EQUITY
552,XLNX,Xilinx Inc,2022-01-25T16:20:00.000Z,TAS,0.95,,,EST,-18000000,EQUITY
553,UFI,Unifi Inc,2022-01-25T21:00:00.000Z,AMC,0.27,,,EST,-18000000,EQUITY
554,NG,NovaGold Resources Inc,2022-01-25T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
555,WOLF,Wolfspeed Inc,2022-01-25T10:59:00.000Z,TNS,-0.18,,,EST,-18000000,EQUITY
556,MTRAF,Metro Inc,2022-01-25T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
557,TER,Teradyne Inc,2022-01-25T21:00:00.000Z,AMC,1.29,,,EST,-18000000,EQUITY
558,JNJ,Johnson & Johnson,2022-01-25T13:30:00.000Z,BMO,2.12,,,EST,-18000000,EQUITY
559,FLWS,1-800-Flowers.Com Inc,2022-01-26T13:30:00.000Z,BMO,1.79,,,EST,-18000000,EQUITY
560,EGHT,8x8 Inc,2022-01-26T10:59:00.000Z,TNS,0.01,,,EST,-18000000,EQUITY
561,AROW,Arrow Financial Corp,2022-01-26T13:30:00.000Z,BMO,0.75,,,EST,-18000000,EQUITY
562,AOS,A O Smith Corp,2022-01-26T13:30:00.000Z,BMO,0.77,,,EST,-18000000,EQUITY
563,AXS,AXIS Capital Holdings Ltd,2022-01-26T21:00:00.000Z,AMC,1.36,,,EST,-18000000,EQUITY
564,AAL,American Airlines Group Inc,2022-01-26T13:30:00.000Z,BMO,-1.79,,,EST,-18000000,EQUITY
565,JBLU,JetBlue Airways Corp,2022-01-26T13:30:00.000Z,BMO,-0.39,,,EST,-18000000,EQUITY
566,AMAL,Amalgamated Bank,2022-01-26T13:30:00.000Z,BMO,0.4,,,EST,-18000000,EQUITY
567,ANTM,Anthem Inc,2022-01-26T10:59:00.000Z,TNS,5.11,,,EST,-18000000,EQUITY
568,ATI,Allegheny Technologies Inc,2022-01-26T13:30:00.000Z,BMO,0.12,,,EST,-18000000,EQUITY
569,TEAM,Atlassian Corporation PLC,2022-01-26T10:59:00.000Z,TNS,0.39,,,EST,-18000000,EQUITY
570,ADS,Alliance Data Systems Corp,2022-01-26T13:30:00.000Z,BMO,2.24,,,EST,-18000000,EQUITY
571,ABTX,Allegiance Bancshares Inc,2022-01-26T13:30:00.000Z,BMO,0.95,,,EST,-18000000,EQUITY
572,AJG,Arthur J Gallagher & Co,2022-01-26T10:59:00.000Z,TNS,0.95,,,EST,-18000000,EQUITY
573,ETD,Ethan Allen Interiors Inc,2022-01-26T10:59:00.000Z,TNS,0.75,,,EST,-18000000,EQUITY
574,ABCB,Ameris Bancorp,2022-01-26T10:59:00.000Z,TNS,1.18,,,EST,-18000000,EQUITY
575,ADP,Automatic Data Processing Inc,2022-01-26T13:30:00.000Z,BMO,1.63,,,EST,-18000000,EQUITY
576,ABMD,ABIOMED Inc,2022-01-26T13:30:00.000Z,BMO,0.96,,,EST,-18000000,EQUITY
577,AIT,Applied Industrial Technologies Inc,2022-01-26T13:30:00.000Z,BMO,1.08,,,EST,-18000000,EQUITY
578,T,AT&T Inc,2022-01-26T13:30:00.000Z,BMO,0.76,,,EST,-18000000,EQUITY
579,BCBP,BCB Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.49,,,EST,-18000000,EQUITY
580,IBCP,Independent Bank Corp (Michigan),2022-01-26T13:30:00.000Z,BMO,0.65,,,EST,-18000000,EQUITY
581,UBSI,United Bankshares Inc,2022-01-26T13:30:00.000Z,BMO,0.56,,,EST,-18000000,EQUITY
582,MBIN,Merchants Bancorp,2022-01-26T10:59:00.000Z,TNS,1.59,,,EST,-18000000,EQUITY
583,EBTC,Enterprise Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
584,FFBC,First Financial Bancorp,2022-01-26T10:59:00.000Z,TNS,0.56,,,EST,-18000000,EQUITY
585,BY,Byline Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,0.49,,,EST,-18000000,EQUITY
586,MPB,Mid Penn Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.05,,,EST,-18000000,EQUITY
587,FMBM,F & M Bank Corp,2022-01-26T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
588,CALB,California BanCorp,2022-01-26T21:00:00.000Z,AMC,0.46,,,EST,-18000000,EQUITY
589,OPBK,OP Bancorp,2022-01-26T10:59:00.000Z,TNS,0.52,,,EST,-18000000,EQUITY
590,RVSB,Riverview Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.24,,,EST,-18000000,EQUITY
591,SFBC,Sound Financial Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
592,HFBL,Home Federal Bancorp Inc of Louisiana,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
593,TBNK,Territorial Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.42,,,EST,-18000000,EQUITY
594,BZH,Beazer Homes USA Inc,2022-01-26T10:59:00.000Z,TNS,0.67,,,EST,-18000000,EQUITY
595,GBCI,Glacier Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.43,,,EST,-18000000,EQUITY
596,BC,Brunswick Corp,2022-01-26T13:30:00.000Z,BMO,1.35,,,EST,-18000000,EQUITY
597,CFB,Crossfirst Bankshares Inc,2022-01-26T21:00:00.000Z,AMC,0.33,,,EST,-18000000,EQUITY
598,BCML,BayCom Corp,2022-01-26T10:59:00.000Z,TNS,0.5,,,EST,-18000000,EQUITY
599,FSBW,FS Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,0.85,,,EST,-18000000,EQUITY
600,MVLY,Mission Valley Bancorp,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
601,EWBC,East West Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,1.57,,,EST,-18000000,EQUITY
602,FMBH,First Mid Bancshares Inc,2022-01-26T13:30:00.000Z,BMO,0.91,,,EST,-18000000,EQUITY
603,FNWB,First Northwest Bancorp,2022-01-26T10:59:00.000Z,TNS,0.27,,,EST,-18000000,EQUITY
604,VLY,Valley National Bancorp,2022-01-26T13:30:00.000Z,BMO,0.29,,,EST,-18000000,EQUITY
605,SBCF,Seacoast Banking Corporation of Florida,2022-01-26T10:59:00.000Z,TNS,0.52,,,EST,-18000000,EQUITY
606,MRLN,Marlin Business Services Corp,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
607,CNOB,ConnectOne Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,0.76,,,EST,-18000000,EQUITY
608,FFIN,First Financial Bankshares Inc,2022-01-26T10:59:00.000Z,TNS,0.38,,,EST,-18000000,EQUITY
609,FIBK,First Interstate BancSystem Inc,2022-01-26T10:59:00.000Z,TNS,0.72,,,EST,-18000000,EQUITY
610,FBIZ,First Business Financial Services Inc,2022-01-26T10:59:00.000Z,TNS,0.93,,,EST,-18000000,EQUITY
611,CFR,Cullen/Frost Bankers Inc,2022-01-26T10:59:00.000Z,TNS,1.33,,,EST,-18000000,EQUITY
612,MCBC,Macatawa Bank Corp,2022-01-26T10:59:00.000Z,TNS,0.19,,,EST,-18000000,EQUITY
613,TBBK,Bancorp Inc,2022-01-26T10:59:00.000Z,TNS,0.44,,,EST,-18000000,EQUITY
614,PVBC,Provident Bancorp Inc (Maryland),2022-01-26T21:00:00.000Z,AMC,0.25,,,EST,-18000000,EQUITY
615,MSBI,Midland States Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,0.86,,,EST,-18000000,EQUITY
616,DCOM,Dime Community Bancshares Inc,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
617,BPRN,Bank Of Princeton,2022-01-26T21:00:00.000Z,AMC,0.84,,,EST,-18000000,EQUITY
618,BWB,Bridgewater Bancshares Inc,2022-01-26T13:30:00.000Z,BMO,0.39,,,EST,-18000000,EQUITY
619,FNRN,First Northern Community Bancorp,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
620,FUSB,First US Bancshares Inc,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
621,BORT,Botetourt Bankshares Inc,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
622,QNTO,Quaint Oak Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
623,FMNB,Farmers National Banc Corp,2022-01-26T13:30:00.000Z,BMO,0.42,,,EST,-18000000,EQUITY
624,HBNC,Horizon Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,0.53,,,EST,-18000000,EQUITY
625,HTBI,Hometrust Bancshares Inc,2022-01-26T10:59:00.000Z,TNS,0.56,,,EST,-18000000,EQUITY
626,LBAI,Lakeland Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,0.42,,,EST,-18000000,EQUITY
627,NYCB,New York Community Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,0.31,,,EST,-18000000,EQUITY
628,COLB,Columbia Banking System Inc,2022-01-26T10:59:00.000Z,TNS,0.59,,,EST,-18000000,EQUITY
629,STBA,S&T Bancorp Inc,2022-01-26T13:30:00.000Z,BMO,0.63,,,EST,-18000000,EQUITY
630,PB,Prosperity Bancshares Inc,2022-01-26T13:30:00.000Z,BMO,1.37,,,EST,-18000000,EQUITY
631,TOWN,Towne Bank,2022-01-26T13:30:00.000Z,BMO,0.61,,,EST,-18000000,EQUITY
632,SHBI,Shore Bancshares Inc,2022-01-26T10:59:00.000Z,TNS,0.37,,,EST,-18000000,EQUITY
633,RMBI,Richmond Mutual Bancorporation Inc,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
634,CZWI,Citizens Community Bancorp Inc,2022-01-26T21:00:00.000Z,AMC,0.4,,,EST,-18000000,EQUITY
635,OVBC,Ohio Valley Banc Corp,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
636,PCB,PCB Bancorp,2022-01-26T21:00:00.000Z,AMC,0.63,,,EST,-18000000,EQUITY
637,WHR,Whirlpool Corp,2022-01-26T21:00:00.000Z,AMC,5.84,,,EST,-18000000,EQUITY
638,FICO,Fair Isaac Corp,2022-01-26T10:59:00.000Z,TNS,3.28,,,EST,-18000000,EQUITY
639,FRME,First Merchants Corp,2022-01-26T13:30:00.000Z,BMO,0.93,,,EST,-18000000,EQUITY
640,TSCO,Tractor Supply Co,2022-01-26T13:30:00.000Z,BMO,1.83,,,EST,-18000000,EQUITY
641,WDC,Western Digital Corp,2022-01-26T10:59:00.000Z,TNS,2.12,,,EST,-18000000,EQUITY
642,ORI,Old Republic International Corp,2022-01-26T10:59:00.000Z,TNS,0.7,,,EST,-18000000,EQUITY
643,PCSB,PCSB Financial Corp,2022-01-26T08:00:00.000Z,TAS,0.24,,,EST,-18000000,EQUITY
644,MKC,McCormick & Company Inc,2022-01-26T13:30:00.000Z,BMO,0.8,,,EST,-18000000,EQUITY
645,SMED,Sharps Compliance Corp,2022-01-26T13:30:00.000Z,BMO,0.07,,,EST,-18000000,EQUITY
646,MUR,Murphy Oil Corp,2022-01-26T13:30:00.000Z,BMO,0.46,,,EST,-18000000,EQUITY
647,CURN,Currency Exchange International Corp,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
648,GHM,Graham Corp,2022-01-26T13:30:00.000Z,BMO,0.21,,,EST,-18000000,EQUITY
649,CMCO,Columbus McKinnon Corp,2022-01-26T13:30:00.000Z,BMO,0.55,,,EST,-18000000,EQUITY
650,STRT,Strattec Security Corp,2022-01-26T10:59:00.000Z,TNS,0.66,,,EST,-18000000,EQUITY
651,CE,Celanese Corp,2022-01-26T10:59:00.000Z,TNS,5.03,,,EST,-18000000,EQUITY
652,CVCO,Cavco Industries Inc,2022-01-26T10:59:00.000Z,TNS,3.48,,,EST,-18000000,EQUITY
653,X,United States Steel Corp,2022-01-26T10:59:00.000Z,TNS,5.04,,,EST,-18000000,EQUITY
654,MCD,Mcdonald's Corp,2022-01-26T13:30:00.000Z,BMO,2.34,,,EST,-18000000,EQUITY
655,MEOH,Methanex Corp,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
656,MMC,Marsh & McLennan Companies Inc,2022-01-26T13:30:00.000Z,BMO,1.34,,,EST,-18000000,EQUITY
657,CRS,Carpenter Technology Corp,2022-01-26T13:30:00.000Z,BMO,-0.41,,,EST,-18000000,EQUITY
658,CFFN,Capitol Federal Financial Inc,2022-01-26T10:59:00.000Z,TNS,0.13,,,EST,-18000000,EQUITY
659,OLN,Olin Corp,2022-01-26T10:59:00.000Z,TNS,2.38,,,EST,-18000000,EQUITY
660,SHW,Sherwin-Williams Co,2022-01-26T13:30:00.000Z,BMO,1.69,,,EST,-18000000,EQUITY
661,SLG,SL Green Realty Corp,2022-01-26T21:00:00.000Z,AMC,-0.14,,,EST,-18000000,EQUITY
662,CLFD,Clearfield Inc,2022-01-26T13:30:00.000Z,BMO,0.44,,,EST,-18000000,EQUITY
663,CEFC,Commercial National Financial Corp (Michigan),2022-01-26T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
664,KOSS,Koss Corp,2022-01-26T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
665,CODA,Coda Octopus Group Inc,2022-01-26T13:30:00.000Z,BMO,0.13,,,EST,-18000000,EQUITY
666,CNX,CNX Resources Corp,2022-01-26T13:30:00.000Z,BMO,0.54,,,EST,-18000000,EQUITY
667,PGR,Progressive Corp,2022-01-26T13:30:00.000Z,BMO,0.98,,,EST,-18000000,EQUITY
668,CASS,Cass Information Systems Inc,2022-01-26T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
669,KMB,Kimberly-Clark Corp,2022-01-26T14:30:00.000Z,BMO,1.26,,,EST,-18000000,EQUITY
670,KEX,Kirby Corp,2022-01-26T07:00:00.000Z,TAS,0.26,,,EST,-18000000,EQUITY
671,EMN,Eastman Chemical Co,2022-01-26T10:59:00.000Z,TNS,1.87,,,EST,-18000000,EQUITY
672,DOV,Dover Corp,2022-01-26T07:00:00.000Z,TAS,1.67,,,EST,-18000000,EQUITY
673,CSTR,CapStar Financial Holdings Inc,2022-01-26T21:00:00.000Z,AMC,0.51,,,EST,-18000000,EQUITY
674,CMPR,Cimpress PLC,2022-01-26T16:05:00.000Z,TAS,1.58,,,EST,-18000000,EQUITY
675,CBFV,CB Financial Services Inc,2022-01-26T10:59:00.000Z,TNS,0.76,,,EST,-18000000,EQUITY
676,NUE,Nucor Corp,2022-01-26T13:30:00.000Z,BMO,7.98,,,EST,-18000000,EQUITY
677,TFSL,TFS Financial Corp,2022-01-26T10:59:00.000Z,TNS,0.05,,,EST,-18000000,EQUITY
678,DHR,Danaher Corp,2022-01-26T06:00:00.000Z,TAS,2.48,,,EST,-18000000,EQUITY
679,HFWA,Heritage Financial Corp,2022-01-26T13:30:00.000Z,BMO,0.46,,,EST,-18000000,EQUITY
680,HTBK,Heritage Commerce Corp,2022-01-26T21:00:00.000Z,AMC,0.22,,,EST,-18000000,EQUITY
681,MATW,Matthews International Corp,2022-01-26T10:59:00.000Z,TNS,0.58,,,EST,-18000000,EQUITY
682,GATX,GATX Corp,2022-01-26T13:30:00.000Z,BMO,1.02,,,EST,-18000000,EQUITY
683,GNTX,Gentex Corp,2022-01-26T21:00:00.000Z,AMC,0.34,,,EST,-18000000,EQUITY
684,FRST,Primis Financial Corp,2022-01-26T10:59:00.000Z,TNS,0.26,,,EST,-18000000,EQUITY
685,GFF,Griffon Corp,2022-01-26T21:00:00.000Z,AMC,0.13,,,EST,-18000000,EQUITY
686,DLB,Dolby Laboratories Inc,2022-01-26T21:00:00.000Z,AMC,1.06,,,EST,-18000000,EQUITY
687,EXP,Eagle Materials Inc,2022-01-26T13:30:00.000Z,BMO,2.47,,,EST,-18000000,EQUITY
688,USX,US Xpress Enterprises Inc,2022-01-26T21:00:00.000Z,AMC,0.15,,,EST,-18000000,EQUITY
689,WSBF,Waterstone Financial Inc,2022-01-26T10:59:00.000Z,TNS,0.48,,,EST,-18000000,EQUITY
690,RJF,Raymond James Financial Inc,2022-01-26T21:00:00.000Z,AMC,1.73,,,EST,-18000000,EQUITY
691,MYFW,First Western Financial Inc,2022-01-26T21:00:00.000Z,AMC,0.68,,,EST,-18000000,EQUITY
692,FHI,Federated Hermes Inc,2022-01-26T10:59:00.000Z,TNS,0.71,,,EST,-18000000,EQUITY
693,MOFG,Midwestone Financial Group Inc (IOWA),2022-01-26T10:59:00.000Z,TNS,0.96,,,EST,-18000000,EQUITY
694,FFNW,First Financial Northwest Inc,2022-01-26T13:30:00.000Z,BMO,0.33,,,EST,-18000000,EQUITY
695,PFG,Principal Financial Group Inc,2022-01-26T10:59:00.000Z,TNS,1.61,,,EST,-18000000,EQUITY
696,SBFG,SB Financial Group Inc,2022-01-26T21:00:00.000Z,AMC,0.38,,,EST,-18000000,EQUITY
697,FISI,Financial Institutions Inc,2022-01-26T10:59:00.000Z,TNS,0.91,,,EST,-18000000,EQUITY
698,FLEX,Flex Ltd,2022-01-26T10:59:00.000Z,TNS,0.42,,,EST,-18000000,EQUITY
699,SIGI,Selective Insurance Group Inc,2022-01-26T10:59:00.000Z,TNS,1.4,,,EST,-18000000,EQUITY
700,GSIT,GSI Technology Inc,2022-01-26T21:00:00.000Z,AMC,-0.2,,,EST,-18000000,EQUITY
701,HWKN,Hawkins Inc,2022-01-26T10:59:00.000Z,TNS,0.34,,,EST,-18000000,EQUITY
702,HLI,Houlihan Lokey Inc,2022-01-26T10:59:00.000Z,TNS,1.78,,,EST,-18000000,EQUITY
703,HTH,Hilltop Holdings Inc,2022-01-26T10:59:00.000Z,TNS,0.72,,,EST,-18000000,EQUITY
704,MTSI,MACOM Technology Solutions Holdings Inc,2022-01-26T13:30:00.000Z,BMO,0.62,,,EST,-18000000,EQUITY
705,RHI,Robert Half International Inc,2022-01-26T10:59:00.000Z,TNS,1.45,,,EST,-18000000,EQUITY
706,HAYN,Haynes International Inc,2022-01-26T21:00:00.000Z,AMC,0.2,,,EST,-18000000,EQUITY
707,LSTR,Landstar System Inc,2022-01-26T21:00:00.000Z,AMC,2.71,,,EST,-18000000,EQUITY
708,HZO,MarineMax Inc,2022-01-26T13:30:00.000Z,BMO,1.15,,,EST,-18000000,EQUITY
